the_geom,cartodb_id,the_geom_webmercator,mooring_type,maritime_asset_id,crc,publish_date,asset_owner,symbol,ref_id
0101000020E6100000A82B35A5E2E8624084B59C9FF5EB40C0,4203,0101000020110F0000BF4F268D5D0F704190D0E922BB934EC1,Courtesy Mooring,CMH116,3C2CCD5CEEA2607D,20220111,Transport (Maritime),482,1678
0101000020E61000000751158405326340019CF7172EE03CC0,4500,0101000020110F0000186E29E47A4D70416CDD53AC2DA249C1,Courtesy Mooring,NRR201,387CC11E1091F0CE,20220513,Transport (Maritime),482,2229
0101000020E61000005ED5B2FC97F362403F88C92CA58E40C0,4205,0101000020110F00002EC916C675187041CCB5724DB2D54DC1,Courtesy Mooring,NLM224,6706A9066E99D21A,20220111,Transport (Maritime),482,1772
0101000020E6100000DFD88FC85109634066079A84573D40C0,4207,0101000020110F00001015BF68E92A70419779DE9367314DC1,Courtesy Mooring,NML465,F4F5F2CA492ADA73,20220111,Transport (Maritime),482,1768
0101000020E6100000E2B2CF775ADA624053C6E9D921CD40C0,4208,0101000020110F0000FF50EB0006037041B5DF282AC6544EC1,Courtesy Mooring,CHR966,9D595ED6A8EBDA07,20220111,Transport (Maritime),482,1508
0101000020E6100000290941ADF4E762404ABC84EFB1E740C0,4209,0101000020110F0000EF59D071930E704126E21BF0028B4EC1,Courtesy Mooring,CMH114,BF273ACC9C8C33F0,20220111,Transport (Maritime),482,1518
0101000020E6100000D9F10A913CE86240EA0FE8BF30CC40C0,4210,0101000020110F0000B04B2880D00E704113A73F7CDA524EC1,Courtesy Mooring,CCC626,65846773F46801B1,20220111,Transport (Maritime),482,1779
0101000020E610000081C748B1310363402F0CE7BA905C40C0,4211,0101000020110F00001D4309A1B52570418D96B22F5C704DC1,Courtesy Mooring,NPS039,63DAE8891E8A2FA3,20220111,Transport (Maritime),482,1610
0101000020E6100000830FC5D32BE7624015D7BB77C1E540C0,4212,0101000020110F000015A6EDDCE80D7041002426160C874EC1,Courtesy Mooring,CMH095,03B8AF94C9F91201,20220111,Transport (Maritime),482,1709
0101000020E610000035FDA3B765E762408C30648760E340C0,4213,0101000020110F00006C0273071A0E7041C7BBDC922F824EC1,Courtesy Mooring,CMH078,C96C371B5E33BA9A,20220111,Transport (Maritime),482,1595
0101000020E6100000FFF21873D7E36240405D265305FF40C0,4214,0101000020110F0000F6FD3BF0140B70413297A16EBFBA4EC1,Emergency Mooring,CGR256,22B183E356DD85FD,20220111,Transport (Maritime),483,1684
0101000020E61000001C03670D2AE76240FE14A17DD3E540C0,4215,0101000020110F000094B1085BE70D70419D83CEEC30874EC1,Courtesy Mooring,CMH096,CD2EE5353DF897B7,20220111,Transport (Maritime),482,1640
0101000020E6100000BEC1AFC91AE16240E052B01888FE40C0,4502,0101000020110F0000E4BEBCDDC10870418B1B00E2BEB94EC1,Courtesy Mooring,CGR188,D368C2BFB0BDFB63,20220513,Transport (Maritime),482,1502
0101000020E6100000BCB636F594F46240CAEE7E72018B40C0,4503,0101000020110F00009B02379F4C1970413B2D8B1451CE4DC1,Courtesy Mooring,NLM208,90C7D85B25D3A18E,20220513,Transport (Maritime),482,1661
0101000020E61000001FF1BF19C9EA6240C64CDBA93CB740C0,4218,0101000020110F00004541ADB2FA107041B656CD4D2A284EC1,Emergency Mooring,CBW273,54E587076BAED451,20220111,Transport (Maritime),483,1606
0101000020E61000007811CBEB1BE362408D1BF7098D0741C0,4504,0101000020110F0000C2A39DAB750A704153379CF53ACC4EC1,Emergency Mooring,CPH079,A0C26BEDDA7C0726,20220513,Transport (Maritime),483,1822
0101000020E61000009BA9EF6DF5E962401815035C59D040C0,4220,0101000020110F00002E1DF3EC4610704123414ADD555B4EC1,Emergency Mooring,CPT021,7D6B593B0D376DD9,20220111,Transport (Maritime),483,1609
0101000020E610000086F4BB4F68E762400E19D60C96E340C0,4221,0101000020110F000018D4763B1C0E70413F5249F29C824EC1,Courtesy Mooring,CMH075,F3B989574773C991,20220111,Transport (Maritime),482,1615
0101000020E6100000E7084D125EE462401EB8216C78CA40C0,4222,0101000020110F00000F08D845870B7041A7ADF4A1584F4EC1,Courtesy Mooring,CBC734,FA48AAF3BC1AD3D4,20220111,Transport (Maritime),482,1531
0101000020E6100000050CC4E91EE3624074343F1EAF0741C0,4223,0101000020110F000029122836780A7041712A2ED580CC4EC1,Courtesy Mooring,CPH125,EC099FF05D3E788E,20220111,Transport (Maritime),482,1819
0101000020E61000008B3A381092F46240B519A97A0C8B40C0,4505,0101000020110F0000A26CE3294A1970410A630F7267CE4DC1,Courtesy Mooring,NLM162,AD307FD7EA64A862,20220513,Transport (Maritime),482,1778
0101000020E6100000FEB9DCDA2FF462401530B8AF038340C0,4506,0101000020110F0000235B53C1F6187041B273EB1F1FBE4DC1,Courtesy Mooring,NLM357,39906FC3802505A0,20220513,Transport (Maritime),482,7044
0101000020E61000006BEC8CC975E9624065BF444772D340C0,4507,0101000020110F0000AD90E284DA0F704153BC80A2A7614EC1,Emergency Mooring,CPT033,472F3983815176FF,20220513,Transport (Maritime),483,1676
0101000020E6100000277B033549E762401D82DDF347EC40C0,4226,0101000020110F0000B91AB9D0010E70413463078363944EC1,Emergency Mooring,CPJ424,5D8FD291B48825B1,20220111,Transport (Maritime),483,1672
0101000020E6100000A985AABFCBC56240086BD3EE6ADA41C0,4508,0101000020110F0000D90BB4BF20E36F41C6C931ED714050C1,Courtesy Mooring,SBB054,A87C6413DA4DC639,20220513,Transport (Maritime),482,3830
0101000020E6100000084D2412C2BC6240078022D54B8942C0,4228,0101000020110F0000843AF6BBC6D36F41015CD6B6F4F850C1,Courtesy Mooring,STB104,70A8DC825F9A0BB1,20220111,Transport (Maritime),486,2629
0101000020E6100000C045435EFCE96240BABA63C92FD040C0,4509,0101000020110F00008D9B95D14C10704194E6A70E015B4EC1,Emergency Mooring,CPT070,2B193ED9B75F9E10,20220513,Transport (Maritime),483,5030
0101000020E610000050647035C5F26240D6ED1565368440C0,4510,0101000020110F0000871179C2C2177041601CE9838CC04DC1,Emergency Mooring,NLM255,7740937AEAAF8AE2,20220513,Transport (Maritime),483,1731
0101000020E610000047C9453764E76240EDA932824EE340C0,4231,0101000020110F0000876201C1180E7041D1F8BEBF0A824EC1,Courtesy Mooring,CMH079,9A8802533A893E7F,20220111,Transport (Maritime),482,1767
0101000020E6100000050DC1B500E46240E57A67FA12CB40C0,4511,0101000020110F0000A7191AFB370B70415888CBC393504EC1,Courtesy Mooring,CBC736,29B1022C289AEBC5,20220513,Transport (Maritime),482,1748
0101000020E61000003D19205ED7F2624059E279AA438440C0,4512,0101000020110F0000728C9A2ED21770413E8A6567A7C04DC1,Courtesy Mooring,NLM190,CC5E921B6EA5884A,20220513,Transport (Maritime),482,1738
0101000020E61000006A472D04B9E7624066C572F90FC940C0,4513,0101000020110F0000F37662C6600E7041EEA72EC3794C4EC1,Courtesy Mooring,CHR404,A1A19675BC76D4CF,20220513,Transport (Maritime),482,1515
0101000020E6100000CB7E85B105E462400FCC90021ECB40C0,4514,0101000020110F000027909C363C0B7041C60B4D42AA504EC1,Courtesy Mooring,CBC738,FDBFBCCD44D05A53,20220513,Transport (Maritime),482,1634
0101000020E61000006B550784C3046340C893305FBD5B40C0,4234,0101000020110F00009563CBE50A277041DB0D2676B16E4DC1,Courtesy Mooring,NPS205,03D3AAD9335E2BA9,20220111,Transport (Maritime),482,1534
0101000020E6100000C8995954B1F2624060AFE4B8538840C0,4515,0101000020110F0000EFD94EE0B1177041C435870EE3C84DC1,Emergency Mooring,NLM195,444AF62B95162151,20220513,Transport (Maritime),483,1695
0101000020E61000008D98DAAFA8196340A1644C3272A63FC0,4516,0101000020110F0000DD094EF3C938704174A2C633B35C4CC1,Courtesy Mooring,NCM070,3C89BDFD14C84459,20220513,Transport (Maritime),482,1671
0101000020E6100000CA15C920F7C76240012B3ED175DB41C0,4237,0101000020110F00007000D91DD0E66F41CCCE1E14894150C1,Courtesy Mooring,SBB050,B68310BE5465CBD5,20220111,Transport (Maritime),486,1747
0101000020E610000006B73B468CE862404330B74082EE40C0,4517,0101000020110F00002CC84A32140F7041986C69FFF1984EC1,Courtesy Mooring,CMH121,1A1FE96A1FB58BFE,20220513,Transport (Maritime),482,1670
0101000020E6100000B494DD51F6E7624021FD2A97A0E740C0,4518,0101000020110F00002C130AD7940E70411D319F7ADF8A4EC1,Courtesy Mooring,CMH113,563F331ED7A6A2CF,20220513,Transport (Maritime),482,1696
0101000020E61000003C6FC8BDE6E46240B5AEFB3A700A41C0,4240,0101000020110F0000ED2DB958FB0B70413CEF24BB26D24EC1,Courtesy Mooring,CPH131,81BB50B3CEBF7EED,20220111,Transport (Maritime),482,7030
0101000020E6100000C36865FC7BE9624020B6FA3F87D340C0,4519,0101000020110F000064F197C8DF0F70418697B66DD2614EC1,Emergency Mooring,CPT044,C781B80164C0C372,20220513,Transport (Maritime),483,1643
0101000020E6100000B144C48C03E4624052915024720041C0,4520,0101000020110F000019D08D643A0B7041A1F190E1AABD4EC1,Emergency Mooring,CGR191,AE4F5B6A5DC209C7,20220513,Transport (Maritime),483,1723
0101000020E610000095714469EFF262406385FD135C9240C0,4521,0101000020110F00008BEF2A9AE6177041C72160093BDD4DC1,Courtesy Mooring,NLM246,8058D35AE54C9A6C,20220513,Transport (Maritime),482,1525
0101000020E61000007D1E201CC6E76240BC25A7A120E740C0,4244,0101000020110F00004A1432E56B0E7041BA4297E5D9894EC1,Courtesy Mooring,CMH097,BCE5F24C45A16CA7,20220111,Transport (Maritime),482,1687
0101000020E6100000C7926ECB5A0C6340B2974695F93840C0,4245,0101000020110F0000374235537D2D7041165A3BFD9C284DC1,Courtesy Mooring,NML479,9622A4334E9B4506,20220111,Transport (Maritime),482,1608
0101000020E610000018FC04A0640C6340CA66DDAAF43840C0,4246,0101000020110F000036F08BAC852D704131D9521893284DC1,Courtesy Mooring,NML477,AAE6E900AA400447,20220111,Transport (Maritime),482,1790
0101000020E61000000A0F8C0014E162407FBCB0F173FE40C0,4522,0101000020110F0000A25B621ABC08704175AD489995B94EC1,Courtesy Mooring,CGR253,AC5AE42B242A754A,20220513,Transport (Maritime),482,1677
0101000020E6100000F516063F04E4624075547A210ACB40C0,4523,0101000020110F0000B8A1F2FB3A0B704148FB97B981504EC1,Courtesy Mooring,CBC735,A21262874B1F8737,20220513,Transport (Maritime),482,1476
0101000020E61000004CE5EF2A28E9624022CCE33D43E840C0,4249,0101000020110F0000854EC498980F704132359AFF2B8C4EC1,Courtesy Mooring,CMH106,4EE034B686D97F4D,20220111,Transport (Maritime),482,1630
0101000020E6100000C937B5A34BE46240009E759C7DEC40C0,4250,0101000020110F00001F61579E770B7041AD101E41D1944EC1,Emergency Mooring,CPR827,140000A36E962346,20220111,Transport (Maritime),483,1487
0101000020E6100000E9AC39DF85056340BB286CCED45B40C0,4251,0101000020110F0000240DE6F6AF2770419C33FFC5E06E4DC1,Courtesy Mooring,NPS311,77E2E116D0AE3B44,20220111,Transport (Maritime),486,6229
0101000020E610000090A1A431DADE62409E564239D1B440C0,4524,0101000020110F00006CF92D2AD80670418B7B28A83D234EC1,Courtesy Mooring,CHR835,65F0EF05E05831E3,20220513,Transport (Maritime),482,1756
0101000020E610000030E9B6EE66DF6240EEE5F97E6AB040C0,4525,0101000020110F0000BA66AEB14F077041BDD8A04F491A4EC1,Emergency Mooring,CHR836,499134B88743C99C,20220513,Transport (Maritime),483,1594
0101000020E610000070A3F8B153E86240BF6596C64BEF40C0,4253,0101000020110F000003C8CD24E40E7041683E553F8E9A4EC1,Emergency Mooring,CMH093,9AC8185521D02D11,20220111,Transport (Maritime),483,1679
0101000020E610000010F68C2028E962409594E10EC1D040C0,4526,0101000020110F0000A312F28F980F7041FF5E8269295C4EC1,Emergency Mooring,CPT027,4B1726DBDC6409AF,20220513,Transport (Maritime),487,1663
0101000020E6100000CB03F6D96EC4624028F35C3810D441C0,4527,0101000020110F00008EE0971CD0E06F410F397B0ECD3950C1,Courtesy Mooring,SCY043,9E65F2D414C6072D,20220513,Transport (Maritime),482,3829
0101000020E610000059708BFFA7216340B30BB2C2B2E03EC0,4257,0101000020110F0000CB4E87BB943F7041F60AF7F437984BC1,Emergency Mooring,NSW050,32C70549DBBF3C93,20220111,Transport (Maritime),483,1675
0101000020E6100000844F28ED0D1D6340F8F5CD33096D3FC0,4258,0101000020110F00000E771D32AC3B70410ABF24CC7D234CC1,Courtesy Mooring,NHS116,67B6708964B290AB,20220111,Transport (Maritime),482,1732
0101000020E61000004349A8BB6EEB62400CD5DF1B7BC240C0,4260,0101000020110F00005656A15E871170419E8896F30F3F4EC1,Courtesy Mooring,CBW277,DB506F67DDC713EC,20220111,Transport (Maritime),482,1735
0101000020E610000071408DD9FFE76240153D3C07A9CC40C0,4529,0101000020110F0000B5CC10EF9C0E7041E236C6C3CF534EC1,Courtesy Mooring,CCC631,F4595CFED4D22562,20220513,Transport (Maritime),482,1514
0101000020E6100000137BB96B09026340C30328E7B15740C0,4262,0101000020110F000069E16001BA2470419670175587664DC1,Courtesy Mooring,NPS184,463EC54D2DFA7EAA,20220111,Transport (Maritime),482,1496
0101000020E61000000B010696B6E96240BE1558DFD3D140C0,4530,0101000020110F0000C2F67A8D11107041F7B2C3135A5E4EC1,Emergency Mooring,CPT023,C0BCE33104F85088,20220513,Transport (Maritime),483,1551
0101000020E61000003B4979D485E96240B031ABCFD5CC40C0,4531,0101000020110F00006E71E524E80F70414AEE6A172B544EC1,Courtesy Mooring,CPT064,1C97A8D055E3CD4F,20220513,Transport (Maritime),482,1625
0101000020E6100000B6A59AD750E56240DAD08968BAED40C0,4265,0101000020110F00004C3F4475550C70410AE5023659974EC1,Emergency Mooring,CPJ427,5DADE438A9392A18,20220111,Transport (Maritime),483,1808
0101000020E6100000A6CCDF90590D6340BE19CC13D03840C0,4266,0101000020110F000071AACCB3552E7041FAA4947249284DC1,Courtesy Mooring,NML481,167AA3D18793A4FD,20220111,Transport (Maritime),482,1574
0101000020E6100000BE6679D719E862405105AEF38EE940C0,4267,0101000020110F0000B07A3E02B30E7041008C5932D28E4EC1,Courtesy Mooring,CMH112,85D1BB4D5F851915,20220111,Transport (Maritime),482,1501
0101000020E61000003A617DF4D6C36240B225ADC0D51C42C0,4268,0101000020110F0000EA17B519CEDF6F41165A9FC3238650C1,Courtesy Mooring,SWR102,462C6A18E094C0A1,20220111,Transport (Maritime),482,1830
0101000020E6100000383ADB1EAADC6240B06D915CFE4B41C0,4269,0101000020110F000094EC877EFC04704123DEEE6101594FC1,Courtesy Mooring,SSH006,CDC0F65A44E4B42E,20220111,Transport (Maritime),482,1673
0101000020E610000087CF8E625AE46240E21DF42734CA40C0,4270,0101000020110F000074955224840B7041E9283972CD4E4EC1,Courtesy Mooring,CBC733,9F860FB0793E4A98,20220111,Transport (Maritime),482,1730
0101000020E6100000934174F09EBD62406A8A463F0E8E42C0,4271,0101000020110F0000D4E2C4E63DD56F41DE536BFB05FE50C1,Emergency Mooring,STB101,27E93C12B99BA0DE,20220111,Transport (Maritime),483,1751
0101000020E6100000A16596FC62E762403542AF5254FE40C0,4533,0101000020110F00003045BEB5170E7041C76705D254B94EC1,Courtesy Mooring,CBB224,663E05F7F7C1A17E,20220513,Transport (Maritime),482,1629
0101000020E61000006E9B3BDDD9F262403D5C716BA09040C0,4273,0101000020110F0000B0DA654DD41770416177B113B7D94DC1,Emergency Mooring,NLM234,0CE61D19CD7471C5,20220111,Transport (Maritime),483,1565
0101000020E61000008D501E92C7F262408B97D8521A8C40C0,4534,0101000020110F000032FE06C4C4177041354D48898AD04DC1,Courtesy Mooring,NLM253,591E80AA29136BE4,20220513,Transport (Maritime),482,1593
0101000020E61000007E5DBE654EDC624089985D11FCB740C0,4535,0101000020110F0000ACB70398AE047041B1E4E5E4AF294EC1,Courtesy Mooring,CHR964,45684E932855D67E,20220513,Transport (Maritime),482,1658
0101000020E6100000CDCA48345BEE6240D36291302AB940C0,4276,0101000020110F0000A7B7E50B03147041D8BA46E5162C4EC1,Emergency Mooring,CTH007,923CA4F3E784BF05,20220111,Transport (Maritime),483,1519
0101000020E61000005EF45C50DFEA624079D9D98AFDB740C0,4536,0101000020110F00006EBB51900D117041C1F144E5B2294EC1,Courtesy Mooring,CBW274,D34433947932FA4D,20220513,Transport (Maritime),482,1488
0101000020E6100000BABBDD17AAE7624080979F5C40E740C0,4537,0101000020110F0000A524CB19540E70413CBDCEC21A8A4EC1,Emergency Mooring,CMH094,335422289EBC03C1,20220513,Transport (Maritime),483,1753
0101000020E61000006E8B761D17E16240628F2E277BFE40C0,4538,0101000020110F00001A8734BFBE087041C93FF25DA4B94EC1,Courtesy Mooring,CGR252,0DE3ED854F6BD026,20220513,Transport (Maritime),482,1544
0101000020E6100000884AE89129E96240A59E612F2FE840C0,4281,0101000020110F0000BAF1A3C9990F704151387FFE028C4EC1,Courtesy Mooring,CMH107,C4FEAFAD34C2D13C,20220111,Transport (Maritime),482,1633
0101000020E61000009D6039E27DE4624027EAA35AF8EB40C0,4282,0101000020110F0000A4FC7A4AA20B704166CF82B8C0934EC1,Emergency Mooring,CPR826,EEDEC004980C78C5,20220111,Transport (Maritime),483,1685
0101000020E61000009743625269E76240256B0FEECEEE40C0,4539,0101000020110F00006CA922171D0E704139FFB3D98E994EC1,Emergency Mooring,CPJ420,A16875773F76646E,20220513,Transport (Maritime),483,1549
0101000020E61000000D288ECADAE96240F740D353BFD040C0,4284,0101000020110F000076513F4D30107041330EA6E1255C4EC1,Emergency Mooring,CPT025,03EFCF8AEC4F95E2,20220111,Transport (Maritime),483,1744
0101000020E61000003E332AA913F26240376C35A8109640C0,4285,0101000020110F00009F98D7F72B177041CF1C35B1BFE44DC1,Courtesy Mooring,NLM352,A1AF0A7E9506BAB9,20220111,Transport (Maritime),482,7039
0101000020E61000004F3C54D649F46240E56376A1B98040C0,4540,0101000020110F000088216BD20C19704144F7F3F57BB94DC1,Emergency Mooring,NLM194,5D87F3CB7E743A87,20220513,Transport (Maritime),483,1616
0101000020E6100000232F0647C9F26240C56F5F61AE8840C0,4541,0101000020110F0000756C1737C6177041D02D41CF9AC94DC1,Courtesy Mooring,NLM191,4597E2164FAF06AD,20220513,Transport (Maritime),482,1783
0101000020E61000007F36B334CAF26240C9E35352278C40C0,4288,0101000020110F00002D20F300C7177041854BD9E3A4D04DC1,Courtesy Mooring,NLM192,4736528202945BA8,20220111,Transport (Maritime),482,1749
0101000020E610000001493483E5E462408E7114B4A3EB40C0,4289,0101000020110F00001D338D4DFA0B704171C7399A13934EC1,Emergency Mooring,CPJ430,712AA8950B634B67,20220111,Transport (Maritime),483,1482
0101000020E6100000756B4B8676F46240C3074AD74C8040C0,4542,0101000020110F0000208462C632197041E90E129D9FB84DC1,Courtesy Mooring,NLM359,CC9425B8CB12BA6D,20220513,Transport (Maritime),482,7046
0101000020E61000002E00504341CF6240C0E241F491AD41C0,4291,0101000020110F0000099C38EF31F36F410FC46410A41150C1,Courtesy Mooring,SUD050,906F679E63BE06F3,20220111,Transport (Maritime),490,7054
0101000020E6100000EC64D3BCE3EA62409189E3ECC3B740C0,4543,0101000020110F000079C21E52111170419A3C069E3D294EC1,Courtesy Mooring,CBW278,A650F19B17C0A56F,20220513,Transport (Maritime),482,1553
0101000020E61000005A0A95AFDEE862404749BDE970EB40C0,4292,0101000020110F000008F646305A0F70417597E3BBAB924EC1,Courtesy Mooring,CMH115,A7CE9700A7FD6E12,20220111,Transport (Maritime),482,1479
0101000020E61000004521BBABB1C36240CEB3DEAB561C42C0,4544,0101000020110F0000D85FF9C48EDF6F410D1AA8F99D8550C1,Courtesy Mooring,SWR100,DA2893EDA7E39642,20220513,Transport (Maritime),482,1828
0101000020E61000005E2AB81E85E862402C4749C2ABEE40C0,4294,0101000020110F0000C16CC91E0E0F70417C1D37E746994EC1,Courtesy Mooring,CMH123,569624B0263C217F,20220111,Transport (Maritime),482,1624
0101000020E610000051D24163AAC5624080FBD71741D941C0,4295,0101000020110F00004C90F514E8E26F418222106E3A3F50C1,Emergency Mooring,SCY041,8C6119380AEF8503,20220111,Transport (Maritime),483,1472
0101000020E6100000CCF53CF2071D63409F2C3F89E26C3FC0,4296,0101000020110F00007EA2E71DA73B70414E04305057234CC1,Courtesy Mooring,NHS118,5F5A034629D015A7,20220111,Transport (Maritime),482,1681
0101000020E61000005B2DA74F05E4624009E16D717A0041C0,4545,0101000020110F000040EC7DE33B0B70417B7DDCE3BBBD4EC1,Emergency Mooring,CGR185,CEC8369DA14D0C5E,20220513,Transport (Maritime),483,1674
0101000020E610000053DAB85BFFF26240B6A64A3CA08440C0,4546,0101000020110F000008D66525F41770410616A7F662C14DC1,Courtesy Mooring,NLM250,B4302C073B251D24,20220513,Transport (Maritime),482,1722
0101000020E61000008F53EE5A42E76240890FDBB584E840C0,4299,0101000020110F0000D6E9FAFEFB0D7041522994D8B18C4EC1,Emergency Mooring,CMH085,4E47053637CCBCC6,20220111,Transport (Maritime),483,1522
0101000020E610000084F379304F0963404265DCF6503D40C0,4300,0101000020110F00007E05BD34E72A7041938EA9615A314DC1,Courtesy Mooring,NML464,C8373E8174357E1F,20220111,Transport (Maritime),482,1743
0101000020E61000004274DD2486E46240F8E96FF8CAFF40C0,4547,0101000020110F00001F14724EA90B7041F14AE05C54BC4EC1,Courtesy Mooring,CBB212,65257FC87AC518E8,20220513,Transport (Maritime),482,1580
0101000020E61000001F2F800762E76240E07D58073DE340C0,4301,0101000020110F0000034A97E5160E7041C3B66307E7814EC1,Courtesy Mooring,CMH080,475451ADC1806493,20220111,Transport (Maritime),482,1754
0101000020E61000002B8495218EE76240ECCDAA3C48E540C0,4302,0101000020110F00009C25435A3C0E70410538054D14864EC1,Emergency Mooring,CMH081,42FC71FFC1EB323D,20220111,Transport (Maritime),483,1725
0101000020E61000007AAEA90B6E3163402ADE84F4992F3CC0,4303,0101000020110F000081F4553FFA4C70417FEB3F9D7AF748C1,Courtesy Mooring,NTR203,F7977BE6B918FD92,20220111,Transport (Maritime),482,2233
0101000020E6100000905F6B4D7FE76240147C160993CB40C0,4304,0101000020110F000051B12DC22F0E70414C5B8BE198514EC1,Courtesy Mooring,CCC632,977F01CE544B2BBA,20220111,Transport (Maritime),482,1497
0101000020E61000008E7587CFB0E862408B37581489EC40C0,4305,0101000020110F0000409B0C3A330F70415B32A9B5E8944EC1,Emergency Mooring,CMH092,71A01250C47476D3,20220111,Transport (Maritime),483,1715
0101000020E61000009E3338B136E86240E80E384D1CCC40C0,4306,0101000020110F000069BAF582CB0E7041001FA0C9B0524EC1,Courtesy Mooring,CCC625,CA3149CD7BB523D0,20220111,Transport (Maritime),482,1560
0101000020E61000003963D2DEE0EA6240D390D531C1B740C0,4548,0101000020110F00007EFABAE20E117041D1D3200F38294EC1,Courtesy Mooring,CBW289,541C29812FC1661E,20220513,Transport (Maritime),482,1761
0101000020E6100000794E03367AE762403901B3463DC640C0,4549,0101000020110F0000C8E6316F2B0E7041DEEF2CA1B8464EC1,Emergency Mooring,CHR405,463B3A8C96AF4049,20220513,Transport (Maritime),483,1499
0101000020E610000086E7BAE57DE762407869CB10C7C640C0,4550,0101000020110F0000B2B8B1902E0E70419AC5B777D1474EC1,Emergency Mooring,CHR413,F3B289FCBB9BC5DF,20220513,Transport (Maritime),483,1538
0101000020E61000009958B3A34BE3624010DCC545DBEA40C0,4310,0101000020110F0000D5F796329E0A7041FC7A47B979914EC1,Emergency Mooring,CPR833,9207B52EF46B6139,20220111,Transport (Maritime),483,1614
0101000020E610000056E969E96C316340EE92BA29CB2F3CC0,4311,0101000020110F000065BDD348F94C70414D3D7507AAF748C1,Emergency Mooring,NTR204,8B35D03D9E6325C9,20220111,Transport (Maritime),483,2234
0101000020E6100000C2E1502472E66240664F718DBCC540C0,4312,0101000020110F0000F96C0D294B0D704179DB0D48B2454EC1,Emergency Mooring,CHR462,1ADE4B88C5A9793B,20220111,Transport (Maritime),483,1586
0101000020E610000061F1476FCB046340D57BEC829B5B40C0,4313,0101000020110F0000E4628A9F112770418242F6196D6E4DC1,Courtesy Mooring,NPS203,DF463B2087CCCF9A,20220111,Transport (Maritime),482,1762
0101000020E6100000E7737AE621E36240A79215ABBD0741C0,4314,0101000020110F0000788AA0BF7A0A70418D2F5BAA9ECC4EC1,Courtesy Mooring,CPH107,1C5B32D0278892E5,20220111,Transport (Maritime),482,1800
0101000020E6100000720D6D7BA819634086A3BBB88DA63FC0,4315,0101000020110F0000161EC7C6C93870418EF1F0A9CE5C4CC1,Courtesy Mooring,NCM069,A65A7A684113F60C,20220111,Transport (Maritime),482,1550
0101000020E61000007F21B25E91E76240DDE0391F12EC40C0,4316,0101000020110F0000F25B6D1A3F0E7041F983666BF5934EC1,Emergency Mooring,CPJ423,F787CA6521DF4B09,20220111,Transport (Maritime),483,1547
0101000020E6100000A3E9938785E8624054BD7015B1ED40C0,4317,0101000020110F0000E5D3D7770E0F70416F84532346974EC1,Courtesy Mooring,CMH120,F1D1DB33AC699715,20220111,Transport (Maritime),482,1799
0101000020E610000000B6C954C1E862408C7A1CEBE2E640C0,4551,0101000020110F00000BC7F541410F7041044F48BE5B894EC1,Emergency Mooring,CMH091,95CD33EC530CEE88,20220513,Transport (Maritime),483,1714
